School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Progress_Report_Year,Blue_Ribbon_Award_Year,Excelerate_Award_Gold_Year,Spot_Light_Award_Year,Improvement_Award_Year,Excellence_Award_Year,Student_Growth_Rating,Student_Growth_Description,Growth_Reading_Grades_Tested_Pct_ES,Growth_Reading_Grades_Tested_Label_ES,Growth_Math_Grades_Tested_Pct_ES,Growth_Math_Grades_Tested_Label_ES,Student_Attainment_Rating,Student_Attainment_Description,Attainment_Reading_Pct_ES,Attainment_Reading_Lbl_ES,Attainment_Math_Pct_ES,Attainment_Math_Lbl_ES,Culture_Climate_Rating,Culture_Climate_Description,School_Survey_Student_Response_Rate_Pct,School_Survey_Student_Response_Rate_Avg_Pct,School_Survey_Teacher_Response_Rate_Pct,School_Survey_Teacher_Response_Rate_Avg_Pct,School_Survey_Parent_Response_Rate_Pct,School_Survey_Parent_Response_Rate_Avg_Pct,Healthy_School_Certification,Healthy_School_Certification_Description,Creative_School_Certification,Creative_School_Certification_Description,NWEA_Reading_Growth_Grade_3_Pct,NWEA_Reading_Growth_Grade_3_Lbl,NWEA_Reading_Growth_Grade_4_Pct,NWEA_Reading_Growth_Grade_4_Lbl,NWEA_Reading_Growth_Grade_5_Pct,NWEA_Reading_Growth_Grade_5_Lbl,NWEA_Reading_Growth_Grade_6_Pct,NWEA_Reading_Growth_Grade_6_Lbl,NWEA_Reading_Growth_Grade_7_Pct,NWEA_Reading_Growth_Grade_7_Lbl,NWEA_Reading_Growth_Grade_8_Pct,NWEA_Reading_Growth_Grade_8_Lbl,NWEA_Math_Growth_Grade_3_Pct,NWEA_Math_Growth_Grade_3_Lbl,NWEA_Math_Growth_Grade_4_Pct,NWEA_Math_Growth_Grade_4_Lbl,NWEA_Math_Growth_Grade_5_Pct,NWEA_Math_Growth_Grade_5_Lbl,NWEA_Math_Growth_Grade_6_Pct,NWEA_Math_Growth_Grade_6_Lbl,NWEA_Math_Growth_Grade_7_Pct,NWEA_Math_Growth_Grade_7_Lbl,NWEA_Math_Growth_Grade_8_Pct,NWEA_Math_Growth_Grade_8_Lbl,NWEA_Reading_Attainment_Grade_2_Pct,NWEA_Reading_Attainment_Grade_2_Lbl,NWEA_Reading_Attainment_Grade_3_Pct,NWEA_Reading_Attainment_Grade_3_Lbl,NWEA_Reading_Attainment_Grade_4_Pct,NWEA_Reading_Attainment_Grade_4_Lbl,NWEA_Reading_Attainment_Grade_5_Pct,NWEA_Reading_Attainment_Grade_5_Lbl,NWEA_Reading_Attainment_Grade_6_Pct,NWEA_Reading_Attainment_Grade_6_Lbl,NWEA_Reading_Attainment_Grade_7_Pct,NWEA_Reading_Attainment_Grade_7_Lbl,NWEA_Reading_Attainment_Grade_8_Pct,NWEA_Reading_Attainment_Grade_8_Lbl,NWEA_Math_Attainment_Grade_2_Pct,NWEA_Math_Attainment_Grade_2_Lbl,NWEA_Math_Attainment_Grade_3_Pct,NWEA_Math_Attainment_Grade_3_Lbl,NWEA_Math_Attainment_Grade_4_Pct,NWEA_Math_Attainment_Grade_4_Lbl,NWEA_Math_Attainment_Grade_5_Pct,NWEA_Math_Attainment_Grade_5_Lbl,NWEA_Math_Attainment_Grade_6_Pct,NWEA_Math_Attainment_Grade_6_Lbl,NWEA_Math_Attainment_Grade_7_Pct,NWEA_Math_Attainment_Grade_7_Lbl,NWEA_Math_Attainment_Grade_8_Pct,NWEA_Math_Attainment_Grade_8_Lbl,School_Survey_Involved_Families,School_Survey_Supportive_Environment,School_Survey_Ambitious_Instruction,School_Survey_Effective_Leaders,School_Survey_Collaborative_Teachers,School_Survey_Safety,Suspensions_Per_100_Students_Year_1_Pct,Suspensions_Per_100_Students_Year_2_Pct,Suspensions_Per_100_Students_Avg_Pct,Misconducts_To_Suspensions_Year_1_Pct,Misconducts_To_Suspensions_Year_2_Pct,Misconducts_To_Suspensions_Avg_Pct,Average_Length_Suspension_Year_1_Pct,Average_Length_Suspension_Year_2_Pct,Average_Length_Suspension_Avg_Pct,Behavior_Discipline_Year_1,Behavior_Discipline_Year_2,School_Survey_School_Community,School_Survey_Parent_Teacher_Partnership,School_Survey_Quality_Of_Facilities,Student_Attendance_Year_1_Pct,Student_Attendance_Year_2_Pct,Student_Attendance_Avg_Pct,Teacher_Attendance_Year_1_Pct,Teacher_Attendance_Year_2_Pct,Teacher_Attendance_Avg_Pct,One_Year_Dropout_Rate_Year_1_Pct,One_Year_Dropout_Rate_Year_2_Pct,One_Year_Dropout_Rate_Avg_Pct,Other_Metrics_Year_1,Other_Metrics_Year_2,Freshmen_On_Track_School_Pct_Year_2,Freshmen_On_Track_CPS_Pct_Year_2,Freshmen_On_Track_School_Pct_Year_1,Freshmen_On_Track_CPS_Pct_Year_1,Graduation_4_Year_School_Pct_Year_2,Graduation_4_Year_CPS_Pct_Year_2,Graduation_4_Year_School_Pct_Year_1,Graduation_4_Year_CPS_Pct_Year_1,Graduation_5_Year_School_Pct_Year_2,Graduation_5_Year_CPS_Pct_Year_2,Graduation_5_Year_School_Pct_Year_1,Graduation_5_Year_CPS_Pct_Year_1,College_Enrollment_School_Pct_Year_2,College_Enrollment_CPS_Pct_Year_2,College_Enrollment_School_Pct_Year_1,College_Enrollment_CPS_Pct_Year_1,College_Persistence_School_Pct_Year_2,College_Persistence_CPS_Pct_Year_2,College_Persistence_School_Pct_Year_1,College_Persistence_CPS_Pct_Year_1,Progress_Toward_Graduation_Year_1,Progress_Toward_Graduation_Year_2,State_School_Report_Card_URL,Mobility_Rate_Pct,Chronic_Truancy_Pct,Empty_Progress_Report_Message,School_Survey_Rating_Description,Supportive_School_Award,Supportive_School_Award_Desc,Parent_Survey_Results_Year,School_Latitude,School_Longitude,PSAT_Grade_9_Score_School_Avg,PSAT_Grade_10_Score_School_Avg,SAT_Grade_11_Score_School_Avg,SAT_Grade_11_Score_CPS_Avg,Growth_PSAT_Grade_9_School_Pct,Growth_PSAT_Grade_9_School_Lbl,Growth_PSAT_Reading_Grade_10_School_Pct,Growth_PSAT_Reading_Grade_10_School_Lbl,Growth_SAT_Grade_11_School_Pct,Growth_SAT_Grade_11_School_Lbl,Attainment_PSAT_Grade_9_School_Pct,Attainment_PSAT_Grade_9_School_Lbl,Attainment_PSAT_Grade_10_School_Pct,Attainment_PSAT_Grade_10_School_Lbl,Attainment_SAT_Grade_11_School_Pct,Attainment_SAT_Grade_11_School_Lbl,Attainment_All_Grades_School_Pct,Attainment_All_Grades_School_Lbl,Growth_PSAT_Math_Grade_10_School_Pct,Growth_PSAT_Math_Grade_10_School_Lbl,Growth_SAT_Reading_Grade_11_School_Pct,Growth_SAT_Reading_Grade_11_School_Lbl,Growth_SAT_Math_Grade_11_School_Pct,Growth_SAT_Math_Grade_11_School_Lbl
400175,EXCEL SOUTH SHORE HS,Excel Academy of South Shore,Citywide-Option,HS,7530 S SOUTH SHORE DR,Chicago,Illinois,60649,773-902-7800,773-902-7615,https://www.cps.edu/schools/schoolprofiles/400175,https://cameloteducation.org/excelsouthshore,2022,,,,,,,"Average fall-to-spring, fall-to-winter, or winter-to-spring growth percentile of students on the STAR reading and math assessments.",,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,WELL ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",75,73,92.3,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STRONG,NEUTRAL,VERY STRONG,VERY STRONG,VERY STRONG,WEAK,,,5.4,,,13.8,,,2.2 days,2021,2021,,,,71.1,68.9,86.9,,,92.5,26.1,34.8,6.1,2021,2022,,,,,20,82.9,11.1,80.2,19.4,84,41.2,83.8,18.2,61.8,8.7,61.9,,,,,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=150162990253805,,,,,ESTABLISHED,"This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.759749,-87.556487,,,,,,,,,,,,,,,,,,,,,,,,
400176,EXCEL SOUTHWEST HS,Excel Academy Southwest,Citywide-Option,HS,7050 S WASHTENAW AVE,Chicago,Illinois,60629,773-424-0721,773-424-0746,https://www.cps.edu/schools/schoolprofiles/400176,https://cameloteducation.org/excelsouthwest,2022,,,,,,,"Average fall-to-spring, fall-to-winter, or winter-to-spring growth percentile of students on the STAR reading and math assessments.",,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,WELL ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",67.1,73,99.9,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STRONG,STRONG,STRONG,STRONG,VERY STRONG,NEUTRAL,,8,5.4,,60,13.8,,1.7 days,2.2 days,2021,2021,,,,57,74,86.9,,,92.5,22.9,52.7,6.1,2021,2022,,,,,40,82.9,30.8,80.2,38.5,84,10,83.8,28.6,61.8,10.5,61.9,,,,,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=150162990253806,,,,,EMERGING,"This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.765929,-87.69073,,,,,,,,,,,,,,,,,,,,,,,,
400178,MOVING EVEREST,Moving Everest Charter School,Charter,ES,416 N LARAMIE AVE,Chicago,Illinois,60644,312-683-9695,312-674-7221,https://www.cps.edu/schools/schoolprofiles/400178,https://www.movingeverest.org,2022,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,NOT ENOUGH DATA,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",1.1,73,39.6,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,,5.4,,,13.8,,,2.2 days,2021,2021,,,,83.6,86.7,86.9,,,92.5,,,,2021,2022,,,,,,,,,,,,,,,,,,,,,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=15016299025244C,6.9,47.2,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2022,41.888259,-87.755281,,,,,,,,,,,,,,,,,,,,,,,,
400179,NOBLE - MANSUETO HS,Noble Mansueto High School,Charter,HS,2911 W 47TH,Chicago,Illinois,60632,773-349-8200,773-409-0440,https://www.cps.edu/schools/schoolprofiles/400179,https://nobleschools.org/mansueto,2022,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",55,73,70,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEUTRAL,STRONG,STRONG,NEUTRAL,WEAK,WEAK,,,5.4,,,13.8,,,2.2 days,2021,2021,,,,81.6,86.3,86.9,,,92.5,0.1,1.9,6.1,2021,2022,82.3,88.8,74.9,86.7,89.2,82.9,86.9,80.2,90.4,84,89.9,83.8,71.3,61.8,81.3,61.9,66.4,71.2,,,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=15016299025044C,3.2,43.3,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2022,41.800136,-87.728003,,,,,,,,,,,,,,,,,,,,,,,,
400180,KIPP - ONE,KIPP One Academy,Charter,ES,730 N PULASKI,Chicago,Illinois,60624,773-938-8578,312-733-8163,https://www.cps.edu/schools/schoolprofiles/400180,https://www.kippchicago.org,2022,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time. This growth is compared to the average national growth for schools that started in the same place. A 50th percentile score means the school grew at the same rate as the national average.,,,,,NO DATA AVAILABLE,Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.,,,,,MODERATELY ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",87.2,73,89.6,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,,5.4,,,13.8,,,2.2 days,2021,2021,,,,91.3,91.3,86.9,,,92.5,,,,2021,2022,,,,,,,,,,,,,,,,,,,,,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=15016299025245C,9.4,30.6,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2022,41.893805,-87.726615,,,,,,,,,,,,,,,,,,,,,,,,
400181,ART IN MOTION,Art in Motion Charter School,Charter,HS,7415 S EAST END,Chicago,IL,60649,773-820-9426,,https://www.cps.edu/schools/schoolprofiles/400181,https://www.aimchicago.org,2022,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,NOT YET ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",69.5,73,85.7,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEUTRAL,WEAK,NEUTRAL,WEAK,WEAK,WEAK,,,5.4,,,13.8,,,2.2 days,2021,2021,,,,81.7,85.7,86.9,,,92.5,,1.9,6.1,2021,2022,76.8,88.8,21.3,86.7,,,,,,,,,,,,,,,,,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=15016299025111C,13.9,51.6,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2022,41.760034,-87.583328,,,,,,,,,,,,,,,,,,,,,,,,
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,Career academy,HS,2100 E 87TH ST,Chicago,Illinois,60617,773-535-6100,773-535-6633,https://www.cps.edu/schools/schoolprofiles/609674,https://chicagovocational.org,2022,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",80.4,73,57.5,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,VERY WEAK,0.1,17.2,5.4,100,57.9,13.8,1.0 days,3.4 days,2.2 days,2021,2021,,,,75.7,78.2,86.9,76.3,90,92.5,2.6,6.1,6.1,2021,2022,87.4,88.8,95.6,86.7,76,82.9,66.2,80.2,70,84,73.2,83.8,34,61.8,28.7,61.9,27,71.2,43.3,71.7,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=150162990250526,20.8,70.4,,,EMERGING,"This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.737174,-87.573268,,,,,,,,,,,,,,,,,,,,,,,,
609676,DUNBAR HS,Paul Laurence Dunbar Career Academy High School,Career academy,HS,3000 S KING DR,Chicago,Illinois,60616,773-534-9000,773-534-0900,https://www.cps.edu/schools/schoolprofiles/609676,https://dvca-cps.org,2022,,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",69.5,73,68.4,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,VERY WEAK,,4.5,5.4,,18.3,13.8,,3.1 days,2.2 days,2021,2021,,,,64.8,71.3,86.9,81.6,91.9,92.5,2.8,3.7,6.1,2021,2022,81,88.8,87.4,86.7,78.2,82.9,63.1,80.2,65.1,84,76.3,83.8,59.3,61.8,38.9,61.9,46.4,71.2,54.7,71.7,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=150162990250531,14.1,85.3,,,EMERGING,"This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.840226,-87.617637,,,,,,,,,,,,,,,,,,,,,,,,
609678,JONES HS,William Jones College Preparatory High School,Selective enrollment,HS,700 S STATE ST,Chicago,Illinois,60605,773-534-8600,773-534-8625,https://www.cps.edu/schools/schoolprofiles/609678,https://www.jonescollegeprep.org,2022,2020,,,,2013,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",63.7,73,66.9,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STRONG,STRONG,VERY STRONG,VERY WEAK,WEAK,NEUTRAL,,0.2,5.4,,6.4,13.8,,2.7 days,2.2 days,2021,2021,,,,91.4,88.7,86.9,88.5,92.6,92.5,1.4,0.5,6.1,2021,2022,96.8,88.8,94.8,86.7,94.5,82.9,97.1,80.2,97.5,84,98.3,83.8,81.6,61.8,88.3,61.9,94.1,71.2,91.9,71.7,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=150162990250533,1.1,38.6,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2022,41.873066,-87.627675,,,,,,,,,,,,,,,,,,,,,,,,
609679,PROSSER HS,Charles Allen Prosser Career Academy High School,Career academy,HS,2148 N LONG AVE,Chicago,Illinois,60639,773-534-3200,773-534-3382,https://www.cps.edu/schools/schoolprofiles/609679,https://prosseracademy.org,2022,2021,,,,,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,MODERATELY ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",68.8,73,65.6,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,2.4,5.4,,4.3,13.8,,2.0 days,2.2 days,2021,2021,,,,84.6,82.9,86.9,83.1,91.1,92.5,0.5,1.9,6.1,2021,2022,88.8,88.8,88,86.7,81.6,82.9,87.3,80.2,92.6,84,90.6,83.8,69,61.8,71.5,61.9,67.5,71.2,63,71.7,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=150162990250534,7.4,62.3,,,EMERGING,"This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.920059,-87.761048,,,,,,,,,,,,,,,,,,,,,,,,
609680,PAYTON HS,Walter Payton College Preparatory High School,Selective enrollment,HS,1034 N WELLS ST,Chicago,Illinois,60610,773-534-0034,773-534-0035,https://www.cps.edu/schools/schoolprofiles/609680,https://wpcp.org,2022,2021,,,,2013,NO DATA AVAILABLE,Student Growth measures the change in standardized test scores between two points in time compared other CPS school and schools nationwide. The score is based on an average of the available PSAT and SAT growth measures listed below.,,,,,NO DATA AVAILABLE,"Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .",,,,,PARTIALLY ORGANIZED,"Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",15.9,73,58,71,,,Not Achieved,Students learn better at healthy schools! This school is working towards achieving Healthy CPS. Schools must earn 90% of all criteria to become Healthy CPS. Learn more by visiting  cps.edu/healthycps .,,"This school has an arts designation of Incomplete Data, meaning it may or may not meet the goals and priorities of the CPS Arts Education Plan, but has insufficient data available to complete an assessment.  To learn more, visit:  http://www.cpsarts.org/ .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY WEAK,WEAK,NOT ENOUGH DATA,,0.3,5.4,,13.8,13.8,,1.8 days,2.2 days,2021,2021,,,,91.6,91.6,86.9,84.3,92,92.5,0.1,0.4,6.1,2021,2022,99,88.8,99.3,86.7,98.4,82.9,97.9,80.2,97.6,84,97.6,83.8,87.1,61.8,88.7,61.9,95.6,71.2,92.9,71.7,2021,2022,http://iirc.niu.edu/School.aspx?schoolid=150162990250796,,29.8,,,NOT RATED,This school has not submitted an action plan to support school climate and social & emotional learning (SEL).,2022,41.901575,-87.635385,,,,,,,,,,,,,,,,,,,,,,,,
