,School_ID,Name of School,ZIP Code,Community Area Number,Community Area Name,Ward,Police District,Long_Name,Primary_Category,Zip,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Asian_Pacific_Islander,Student_Count_Hawaiian_Pacific_Islander,Statistics_Description,Demographic_Description,Overall_Rating,School_Latitude,School_Longitude,Location,School_Survey_Safety,Chronic_Truancy_Pct,count
57,609756,Marie Sklodowska Curie Metropolitan High School,60632,57,ARCHER HEIGHTS,14,8,Marie Sklodowska Curie Metropolitan High School,HS,60632,2938,2553,312,296,2534,32,63,10,0,2,There are 2938 students enrolled at CURIE HS.  86.9% are Low Income Students.  10.6% are Diverse Learners.  22.3% are Limited English Learners.,The largest demographic at CURIE HS is Hispanic.  This demographic makes up 86.2% of the student population.  The second greatest demographic is Black at 10.1%.,Level 2+,41.80306,-87.722042,POINT (-87.722042 41.80306),1,66.0,48
58,609739,George Washington High School,60617,52,EAST SIDE,10,4,George Washington High School,HS,60617,1494,1255,272,107,1314,53,1,8,0,2,There are 1494 students enrolled at WASHINGTON HS.  84% are Low Income Students.  18.2% are Diverse Learners.  22.2% are Limited English Learners.,The largest demographic at WASHINGTON HS is Hispanic.  This demographic makes up 88% of the student population.  The second greatest demographic is Black at 7.2%.,Level 2+,41.688137,-87.53757,POINT (-87.53757 41.688137),2,68.6,274
59,610391,Robert Lindblom Math & Science Academy High School,60636,67,WEST ENGLEWOOD,15,7,Robert Lindblom Math & Science Academy HS,HS,60636,1393,731,78,961,364,37,7,2,0,1,There are 1393 students enrolled at LINDBLOM HS.  52.5% are Low Income Students.  5.6% are Diverse Learners.  2.1% are Limited English Learners.,The largest demographic at LINDBLOM HS is Black.  This demographic makes up 69% of the student population.  The second greatest demographic is Hispanic at 26.1%.,Level 1+,41.782041,-87.671662,POINT (-87.671662 41.782041),2,42.1,274
60,610305,George Leland Elementary School,60644,25,AUSTIN,29,15,George Leland Elementary School,ES,60644,374,316,64,348,19,0,0,0,0,3,There are 374 students enrolled at LELAND.  84.5% are Low Income Students.  17.1% are Diverse Learners.  1.1% are Limited English Learners.,The largest demographic at LELAND is Black.  This demographic makes up 93% of the student population.  The second greatest demographic is Hispanic at 5.1%.,Level 3,41.873587,-87.749276,POINT (-87.749276 41.873587),1,63.7,48
61,610316,Amelia Earhart Options for Knowledge Elementary School,60617,48,CALUMET HEIGHTS,8,4,Amelia Earhart Options for Knowledge ES,ES,60617,193,117,16,182,9,0,0,0,0,0,There are 193 students enrolled at EARHART.  60.6% are Low Income Students.  8.3% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at EARHART is Black.  This demographic makes up 94.3% of the student population.  The second greatest demographic is Hispanic at 4.7%.,Level 1+,41.726107,-87.582182,POINT (-87.582182 41.726107),3,19.9,193
62,610367,Oscar DePriest Elementary School,60644,25,AUSTIN,29,15,Oscar DePriest Elementary School,ES,60644,464,380,99,436,21,2,0,0,0,0,There are 464 students enrolled at DEPRIEST.  81.9% are Low Income Students.  21.3% are Diverse Learners.  1.7% are Limited English Learners.,The largest demographic at DEPRIEST is Black.  This demographic makes up 94% of the student population.  The second greatest demographic is Hispanic at 4.5%.,Level 2+,41.877979,-87.766298,POINT (-87.766298 41.877979),2,60.5,274
63,610004,Countee Cullen Elementary School,60628,49,ROSELAND,9,5,Countee Cullen Elementary School,ES,60628,164,130,23,158,2,1,0,0,0,0,There are 164 students enrolled at CULLEN.  79.3% are Low Income Students.  14% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at CULLEN is Black.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Other at 1.8%.,Level 1,41.700335,-87.611244,POINT (-87.611244 41.700335),3,41.9,193
64,610026,John H Kinzie Elementary School,60638,56,GARFIELD RIDGE,23,8,John H Kinzie Elementary School,ES,60638,664,328,153,28,520,105,3,1,0,0,There are 664 students enrolled at KINZIE.  49.4% are Low Income Students.  23% are Diverse Learners.  13.4% are Limited English Learners.,The largest demographic at KINZIE is Hispanic.  This demographic makes up 78.3% of the student population.  The second greatest demographic is White at 15.8%.,Level 1+,41.789965,-87.779483,POINT (-87.779483 41.789965),4,24.9,49
65,610368,Langston Hughes Elementary School,60628,49,ROSELAND,34,5,Langston Hughes Elementary School,ES,60628,461,322,125,428,27,1,0,0,0,1,There are 461 students enrolled at HUGHES L.  69.8% are Low Income Students.  27.1% are Diverse Learners.  2.4% are Limited English Learners.,The largest demographic at HUGHES L is Black.  This demographic makes up 92.8% of the student population.  The second greatest demographic is Hispanic at 5.9%.,Level 2,41.705342,-87.629869,POINT (-87.629869 41.705342),2,62.6,274
66,610319,Evergreen Academy Middle School,60609,59,MCKINLEY PARK,11,9,Evergreen Academy Middle School,MS,60609,201,171,29,9,178,6,5,1,0,0,There are 201 students enrolled at EVERGREEN.  85.1% are Low Income Students.  14.4% are Diverse Learners.  32.3% are Limited English Learners.,The largest demographic at EVERGREEN is Hispanic.  This demographic makes up 88.6% of the student population.  The second greatest demographic is Black at 4.5%.,Level 1,41.829356,-87.667817,POINT (-87.667817 41.829356),3,27.4,193
67,609713,Hyde Park Academy High School,60637,42,WOODLAWN,5,3,Hyde Park Academy High School,HS,60637,721,656,131,709,5,0,0,0,0,0,There are 721 students enrolled at HYDE PARK HS.  91% are Low Income Students.  18.2% are Diverse Learners.  1.1% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 98.3% of the student population.  The second greatest demographic is Other at 0.9%.,Level 2,41.782257,-87.586615,POINT (-87.586615 41.782257),2,70.5,274
68,609723,John Marshall Metropolitan High School,60624,27,EAST GARFIELD PARK,28,11,John Marshall Metropolitan High School,HS,60624,186,158,56,180,3,0,0,0,0,0,There are 186 students enrolled at MARSHALL HS.  84.9% are Low Income Students.  30.1% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at MARSHALL HS is Black.  This demographic makes up 96.8% of the student population.  The second greatest demographic is Hispanic at 1.6%.,Level 2,41.878444,-87.70805,POINT (-87.70805 41.878444),2,86.8,274
69,610291,Richard Henry Lee Elementary School,60629,65,WEST LAWN,13,8,Richard Henry Lee Elementary School,ES,60629,628,526,96,7,613,8,0,0,0,0,There are 628 students enrolled at LEE.  83.8% are Low Income Students.  15.3% are Diverse Learners.  27.5% are Limited English Learners.,The largest demographic at LEE is Hispanic.  This demographic makes up 97.6% of the student population.  The second greatest demographic is White at 1.3%.,Level 1,41.775305,-87.728884,POINT (-87.728884 41.775305),4,36.7,49
70,609821,Burnham Elementary Inclusive Academy,60617,51,SOUTH DEERING,7,4,Burnham Elementary Inclusive Academy,ES,60617,431,352,70,410,17,1,0,1,0,0,There are 431 students enrolled at BURNHAM.  81.7% are Low Income Students.  16.2% are Diverse Learners.  2.6% are Limited English Learners.,The largest demographic at BURNHAM is Black.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Hispanic at 3.9%.,Level 2,41.714402,-87.567131,POINT (-87.567131 41.714402),2,42.4,274
71,610129,Josiah Pickard Elementary School,60608,31,LOWER WEST SIDE,25,12,Josiah Pickard Elementary School,ES,60608,288,247,57,12,267,9,0,0,0,0,There are 288 students enrolled at PICKARD.  85.8% are Low Income Students.  19.8% are Diverse Learners.  41.7% are Limited English Learners.,The largest demographic at PICKARD is Hispanic.  This demographic makes up 92.7% of the student population.  The second greatest demographic is Black at 4.2%.,Level 1+,41.8529,-87.683291,POINT (-87.683291 41.8529),3,29.3,193
72,609883,Charles S Deneen Elementary School,60619,69,GREATER GRAND CROSSING,6,3,Charles S Deneen Elementary School,ES,60619,464,356,60,457,7,0,0,0,0,0,There are 464 students enrolled at DENEEN.  76.7% are Low Income Students.  12.9% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at DENEEN is Black.  This demographic makes up 98.5% of the student population.  The second greatest demographic is Hispanic at 1.5%.,Level 1+,41.76249,-87.623345,POINT (-87.623345 41.76249),2,43.9,274
73,610271,Jensen Elementary Scholastic Academy,60612,27,EAST GARFIELD PARK,28,11,Jensen Elementary Scholastic Academy,ES,60612,250,221,26,245,4,0,0,0,0,0,There are 250 students enrolled at JENSEN.  88.4% are Low Income Students.  10.4% are Diverse Learners.  1.2% are Limited English Learners.,The largest demographic at JENSEN is Black.  This demographic makes up 98% of the student population.  The second greatest demographic is Hispanic at 1.6%.,Level 2+,41.873815,-87.702241,POINT (-87.702241 41.873815),2,64.9,274
74,609972,Helge A Haugan Elementary School,60625,14,ALBANY PARK,39,17,Helge A Haugan Elementary School,ES,60625,876,688,172,33,738,51,43,3,0,0,There are 876 students enrolled at HAUGAN.  78.5% are Low Income Students.  19.6% are Diverse Learners.  66.4% are Limited English Learners.,The largest demographic at HAUGAN is Hispanic.  This demographic makes up 84.2% of the student population.  The second greatest demographic is White at 5.8%.,Level 1,41.964029,-87.723128,POINT (-87.723128 41.964029),2,29.1,274
75,609805,Scott Joplin Elementary School,60620,71,AUBURN GRESHAM,18,6,Scott Joplin Elementary School,ES,60620,331,271,28,307,24,0,0,0,0,0,There are 331 students enrolled at JOPLIN.  81.9% are Low Income Students.  8.5% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at JOPLIN is Black.  This demographic makes up 92.7% of the student population.  The second greatest demographic is Hispanic at 7.3%.,Level 1,41.749339,-87.669366,POINT (-87.669366 41.749339),2,46.2,274
76,610191,Stone Elementary Scholastic Academy,60659,2,WEST RIDGE,50,24,Stone Elementary Scholastic Academy,ES,60659,554,301,40,136,68,133,184,3,0,1,There are 554 students enrolled at STONE.  54.3% are Low Income Students.  7.2% are Diverse Learners.  28.2% are Limited English Learners.,The largest demographic at STONE is Asian.  This demographic makes up 33.2% of the student population.  The second greatest demographic is Black at 24.5%.,Level 1+,41.995359,-87.684793,POINT (-87.684793 41.995359),3,17.0,193
77,609737,Friedrich W von Steuben Metropolitan Science High School,60625,13,NORTH PARK,39,17,Friedrich W von Steuben Metropolitan Science HS,HS,60625,1646,1057,106,166,909,270,253,8,0,16,There are 1646 students enrolled at VON STEUBEN HS.  64.2% are Low Income Students.  6.4% are Diverse Learners.  9.7% are Limited English Learners.,The largest demographic at VON STEUBEN HS is Hispanic.  This demographic makes up 55.2% of the student population.  The second greatest demographic is White at 16.4%.,Level 1+,41.973185,-87.713386,POINT (-87.713386 41.973185),2,43.7,274
78,609842,Rachel Carson Elementary School,60629,63,GAGE PARK,16,8,Rachel Carson Elementary School,ES,60629,791,658,67,22,762,2,1,2,0,0,There are 791 students enrolled at CARSON.  83.2% are Low Income Students.  8.5% are Diverse Learners.  67.1% are Limited English Learners.,The largest demographic at CARSON is Hispanic.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Black at 2.8%.,Level 1+,41.793272,-87.6878,POINT (-87.6878 41.793272),2,31.6,274
79,610016,Kate S Kellogg Elementary School,60620,72,BEVERLY,19,22,Kate S Kellogg Elementary School,ES,60643,282,91,43,244,8,28,1,0,0,0,There are 282 students enrolled at KELLOGG.  32.3% are Low Income Students.  15.2% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at KELLOGG is Black.  This demographic makes up 86.5% of the student population.  The second greatest demographic is White at 9.9%.,Level 1+,41.725263,-87.677233,POINT (-87.677233 41.725263),3,14.0,193
80,609928,Melville W Fuller Elementary School,60653,38,GRAND BOULEVARD,4,2,Melville W Fuller Elementary School,ES,60653,310,235,47,301,5,0,0,1,0,0,There are 310 students enrolled at FULLER.  75.8% are Low Income Students.  15.2% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at FULLER is Black.  This demographic makes up 97.1% of the student population.  The second greatest demographic is Hispanic at 1.6%.,Level 2+,41.818003,-87.611784,POINT (-87.611784 41.818003),2,62.3,274
81,610192,Harriet Beecher Stowe Elementary School,60647,23,HUMBOLDT PARK,26,14,Harriet Beecher Stowe Elementary School,ES,60647,552,448,93,51,483,10,3,1,0,0,There are 552 students enrolled at STOWE.  81.2% are Low Income Students.  16.8% are Diverse Learners.  48.9% are Limited English Learners.,The largest demographic at STOWE is Hispanic.  This demographic makes up 87.5% of the student population.  The second greatest demographic is Black at 9.2%.,Level 2+,41.911938,-87.713318,POINT (-87.713318 41.911938),2,43.5,274
82,610174,James Shields Elementary School,60632,58,BRIGHTON PARK,12,9,James Shields Elementary School,ES,60632,444,354,59,3,433,6,0,0,0,0,There are 444 students enrolled at SHIELDS.  79.7% are Low Income Students.  13.3% are Diverse Learners.  40.1% are Limited English Learners.,The largest demographic at SHIELDS is Hispanic.  This demographic makes up 97.5% of the student population.  The second greatest demographic is White at 1.4%.,Level 1+,41.815909,-87.689647,POINT (-87.689647 41.815909),2,51.8,274
83,609745,Southside Occupational Academy High School,60636,67,WEST ENGLEWOOD,17,7,Southside Occupational Academy High School,HS,60636,359,303,359,219,126,13,0,0,0,0,There are 359 students enrolled at SOUTHSIDE HS.  84.4% are Low Income Students.  100% are Diverse Learners.  23.4% are Limited English Learners.,The largest demographic at SOUTHSIDE HS is Black.  This demographic makes up 61% of the student population.  The second greatest demographic is Hispanic at 35.1%.,Inability to Rate,41.759852,-87.675947,POINT (-87.675947 41.759852),5,,19
84,609885,Dewey Elementary Academy of Fine Arts,60609,61,NEW CITY,3,9,Dewey Elementary Academy of Fine Arts,ES,60609,242,211,29,215,25,2,0,0,0,0,There are 242 students enrolled at DEWEY.  87.2% are Low Income Students.  12% are Diverse Learners.  7% are Limited English Learners.,The largest demographic at DEWEY is Black.  This demographic makes up 88.8% of the student population.  The second greatest demographic is Hispanic at 10.3%.,Level 2+,41.795646,-87.642652,POINT (-87.642652 41.795646),2,61.6,274
85,610103,Isabelle C O'Keeffe Elementary School,60649,43,SOUTH SHORE,5,3,Isabelle C O'Keeffe Elementary School,ES,60649,479,402,54,454,18,2,0,0,0,1,There are 479 students enrolled at OKEEFFE.  83.9% are Low Income Students.  11.3% are Diverse Learners.  1.3% are Limited English Learners.,The largest demographic at OKEEFFE is Black.  This demographic makes up 94.8% of the student population.  The second greatest demographic is Hispanic at 3.8%.,Level 2,41.768602,-87.572806,POINT (-87.572806 41.768602),2,51.1,274
86,609819,Edmond Burke Elementary School,60615,40,WASHINGTON PARK,3,2,Edmond Burke Elementary School,ES,60615,281,206,37,262,10,4,0,0,0,0,There are 281 students enrolled at BURKE.  73.3% are Low Income Students.  13.2% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at BURKE is Black.  This demographic makes up 93.2% of the student population.  The second greatest demographic is Hispanic at 3.6%.,Level 2,41.79676,-87.616141,POINT (-87.616141 41.79676),1,66.8,48
